user_id,abandoned_product_ids,total_cart_adds,total_views,segment,predicted_profit_90_days,risk_flag
U008178,"P000180, P000631, P001253, P001962",4.0,4.0,Dormant High-Value Customer,84.19148247505166,0.0
U003245,"P000940, P000995, P001067, P001970",4.0,2.0,Recent New Customer,137.64986284454417,0.0
U009375,"P000231, P000259, P000287, P001311",4.0,6.0,General Potential Customer,170.31254488818485,0.0
U002796,"P000159, P000479, P001237, P001657",4.0,1.0,At-Risk Repeat Customer,85.3996612299026,0.0
U001238,"P000634, P000776, P001644, P001944",4.0,9.0,General Potential Customer,67.47265040121249,0.0
U006872,"P000463, P000700, P001101, P001232",4.0,3.0,General Potential Customer,87.8655127829334,0.0
U002863,"P000336, P000893, P001151, P001419",4.0,7.0,VVIP Loyal High-Value Customer,144.1694760741309,0.0
U000302,"P000075, P000282, P001317, P001768",4.0,9.0,General Potential Customer,139.45030400515185,0.0
U002745,"P000074, P000156, P000410, P001413",4.0,2.0,General Potential Customer,85.08676884173914,0.0
U005318,"P000147, P000564, P000773, P001207",4.0,6.0,General Potential Customer,142.76702892065265,0.0
U001331,"P000069, P000370, P000486, P000824",4.0,5.0,Dormant High-Value Customer,82.4684558949899,0.0
U003716,"P000178, P000476, P000699, P001643",4.0,4.0,Dormant High-Value Customer,204.43567734014135,0.0
U003841,"P000682, P000795, P001263, P001940",4.0,5.0,Dormant High-Value Customer,83.3637422616774,0.0
U001066,"P001218, P001546, P001913, P001936",4.0,6.0,General Potential Customer,155.85910379345836,0.0
U008650,"P000265, P000983, P001023, P001174",4.0,3.0,General Potential Customer,112.62020685934155,0.0
U006388,"P000381, P000761, P001673, P001845",4.0,6.0,At-Risk Repeat Customer,174.05137025589215,0.0
U007281,"P000703, P000846, P001193, P001825",4.0,8.0,General Potential Customer,202.44933837040458,0.0
U001947,"P000421, P000954, P001956",3.0,3.0,At-Risk Repeat Customer,118.17007003979279,0.0
U001421,"P000893, P001152, P001568",3.0,7.0,General Potential Customer,89.63717972591571,0.0
U005225,"P000394, P001501, P001535",3.0,7.0,General Potential Customer,186.64490526552527,0.0
U004623,"P000510, P000800, P001005",3.0,7.0,Dormant High-Value Customer,195.35810938790547,1.0
U009053,"P000017, P000253, P000450",3.0,5.0,General Potential Customer,202.87707250749477,0.0
U005222,"P000543, P000815, P001171",3.0,8.0,General Potential Customer,65.46171962155503,0.0
U002020,"P001508, P001725, P001752",3.0,1.0,At-Risk Repeat Customer,171.81563710422907,0.0
U009028,"P001346, P001807, P001966",3.0,6.0,General Potential Customer,162.93692909072627,1.0
U009083,"P000781, P001038, P001881",3.0,4.0,General Potential Customer,148.250239181292,0.0
U001935,"P000253, P001293, P001813",3.0,3.0,At-Risk Repeat Customer,113.31638302918024,0.0
U001460,"P000587, P001026, P001152",3.0,6.0,Recent New Customer,154.27258218128364,0.0
U009374,"P000555, P001575, P001936",3.0,3.0,General Potential Customer,75.89121959478892,0.0
U002040,"P001071, P001130, P001925",3.0,2.0,General Potential Customer,169.55306688915726,1.0
U007749,"P000769, P000852, P001938",3.0,3.0,General Potential Customer,151.12987376287424,0.0
U001941,"P001090, P001780, P001880",3.0,4.0,General Potential Customer,136.75246199937274,0.0
U005208,"P001234, P001307, P001350",3.0,5.0,General Potential Customer,98.30274666459248,0.0
U001294,"P000147, P000974, P001450",3.0,6.0,At-Risk Repeat Customer,148.43193323429088,0.0
U001443,"P000396, P000532, P001153",3.0,4.0,General Potential Customer,136.4051664561388,0.0
U002027,"P000683, P000772, P000983",3.0,6.0,VVIP Loyal High-Value Customer,92.11959733961412,0.0
U004707,"P000011, P001441, P001471",3.0,6.0,VVIP Loyal High-Value Customer,167.22973693431828,1.0
U007363,"P000406, P001001, P001380",3.0,4.0,General Potential Customer,169.61705200175078,0.0
U001946,"P000153, P000182, P001423",3.0,8.0,General Potential Customer,82.17336687518248,0.0
U001433,"P000518, P001216, P001457",3.0,4.0,Recent New Customer,163.43070782194985,1.0
U001431,"P000369, P001143, P001206",3.0,6.0,General Potential Customer,168.11915122790256,0.0
U001295,"P000199, P000493, P000659",3.0,7.0,At-Risk Repeat Customer,147.45171431016246,0.0
U001393,"P000427, P000961, P001263",3.0,3.0,General Potential Customer,87.33737901315904,0.0
U005248,"P000408, P000793, P001145",3.0,5.0,General Potential Customer,78.79752887225872,0.0
U004683,"P000106, P000220, P001915",3.0,4.0,General Potential Customer,205.38509104417827,0.0
U002003,"P000099, P000342, P000572",3.0,6.0,General Potential Customer,141.78739444185982,1.0
U005326,"P000013, P001844, P001994",3.0,6.0,General Potential Customer,72.83995799980408,0.0
U009057,"P000092, P000812, P001123",3.0,2.0,General Potential Customer,82.56567972132633,0.0
U005295,"P000423, P000761, P001367",3.0,10.0,General Potential Customer,123.28324118416239,0.0
U004726,"P000576, P000908, P001521",3.0,5.0,General Potential Customer,126.99536066460269,1.0
U001321,"P000663, P001099, P001352",3.0,5.0,General Potential Customer,159.44964697484255,0.0
U001328,"P000078, P000564, P000809",3.0,4.0,General Potential Customer,82.02208297825938,0.0
U005321,"P000020, P000363, P000831",3.0,11.0,General Potential Customer,245.1002345067312,1.0
U004664,"P001024, P001703, P001768",3.0,4.0,General Potential Customer,174.00539798484434,0.0
U001983,"P000378, P000890, P001841",3.0,4.0,VVIP Loyal High-Value Customer,145.73518727207403,0.0
U001336,"P000270, P001480, P001880",3.0,7.0,General Potential Customer,81.92563761634597,0.0
U005309,"P000541, P001644, P001738",3.0,4.0,General Potential Customer,154.7079812046796,0.0
U007726,"P000683, P001851, P001999",3.0,4.0,General Potential Customer,82.02208297825938,0.0
U001339,"P000373, P001114, P001418",3.0,5.0,General Potential Customer,155.86274169286497,0.0
U004640,"P001452, P001567, P001677",3.0,5.0,General Potential Customer,157.38540721573608,0.0
U004672,"P000592, P001073, P001348",3.0,7.0,General Potential Customer,110.83610341550443,0.0
U007717,"P000697, P001013, P001602",3.0,8.0,VVIP Loyal High-Value Customer,145.46362589809087,0.0
U005250,"P000098, P000623, P001236",3.0,6.0,General Potential Customer,109.07815055935112,0.0
U009061,"P000538, P000982, P001929",3.0,6.0,VVIP Loyal High-Value Customer,136.89287803811905,0.0
U001394,"P000325, P001938, P001965",3.0,8.0,Recent New Customer,183.86107941724882,1.0
U007738,"P000053, P000287, P000883",3.0,6.0,Dormant High-Value Customer,188.17450695215962,0.0
U004705,"P000317, P000891, P001246",3.0,5.0,General Potential Customer,165.1383411389355,0.0
U004701,"P000514, P001575, P001869",3.0,9.0,General Potential Customer,155.6582959338878,0.0
U001379,"P001336, P001394, P001434",3.0,3.0,At-Risk Repeat Customer,124.42131740344232,0.0
U001955,"P000242, P000569, P001759",3.0,5.0,General Potential Customer,116.7501292192361,0.0
U007737,"P000890, P001206, P001478",3.0,4.0,Recent New Customer,153.42237493791427,0.0
U005334,"P000055, P001484, P001646",3.0,6.0,At-Risk Repeat Customer,171.98225713046025,0.0
U005274,"P000181, P000571, P000785",3.0,6.0,General Potential Customer,134.29642387724306,0.0
U004700,"P000350, P000729, P001199",3.0,7.0,Recent New Customer,120.23770202441888,1.0
U001365,"P000767, P000888, P001735",3.0,8.0,Recent New Customer,156.6730736849664,0.0
U004697,"P001554, P001863, P001997",3.0,2.0,General Potential Customer,168.9487068977942,1.0
U005281,"P000592, P001639, P001880",3.0,3.0,General Potential Customer,236.56514127721636,1.0
U009356,"P000527, P001536, P001546",3.0,7.0,General Potential Customer,138.91954090991374,1.0
U001963,"P000180, P001018, P001708",3.0,5.0,Dormant High-Value Customer,192.05234524116253,0.0
U004936,"P000351, P001600, P001774",3.0,8.0,General Potential Customer,77.36711056876179,0.0
U004767,"P000557, P000579, P001319",3.0,6.0,At-Risk Repeat Customer,223.62387770898513,0.0
U001919,"P000032, P000124, P000847",3.0,6.0,VVIP Loyal High-Value Customer,147.2101904077414,1.0
U001600,"P000262, P001614, P001677",3.0,5.0,General Potential Customer,103.63297057757502,1.0
U001745,"P000860, P001177, P001368",3.0,8.0,General Potential Customer,74.0515297842123,0.0
U007614,"P000020, P000434, P001599",3.0,4.0,General Potential Customer,80.93677368245042,0.0
U001757,"P001143, P001520, P001822",3.0,7.0,Dormant High-Value Customer,151.0165553754706,0.0
U001633,"P000227, P000339, P001733",3.0,4.0,Dormant High-Value Customer,123.34831420325436,1.0
U001624,"P000091, P001180, P001508",3.0,6.0,Recent New Customer,89.24073453210856,0.0
U001762,"P000257, P001335, P001686",3.0,1.0,General Potential Customer,286.16227413795934,1.0
U007534,"P000270, P000373, P000688",3.0,4.0,General Potential Customer,165.37288545437394,0.0
U001606,"P000116, P000394, P001521",3.0,5.0,General Potential Customer,103.15619627375338,0.0
U005050,"P000533, P001303, P001344",3.0,6.0,General Potential Customer,114.00534363315747,0.0
U005002,"P000433, P000579, P001474",3.0,6.0,Recent New Customer,178.3614007692754,0.0
U007627,"P000021, P000057, P001205",3.0,3.0,At-Risk Repeat Customer,139.61281443837296,0.0
U005054,"P000825, P001610, P001988",3.0,1.0,General Potential Customer,89.10380411859845,0.0
U009169,"P000240, P000539, P001449",3.0,6.0,General Potential Customer,158.92534022399886,0.0
U001586,"P000173, P000964, P001075",3.0,3.0,General Potential Customer,208.30661317828972,0.0
U009164,"P000677, P001090, P001650",3.0,6.0,General Potential Customer,146.407832576313,0.0
U007629,"P000445, P001410, P001696",3.0,9.0,General Potential Customer,153.66545669640445,0.0
U009248,"P000221, P000828, P001618",3.0,3.0,General Potential Customer,81.67039335463883,0.0
U001578,"P000026, P001303, P001816",3.0,5.0,At-Risk Repeat Customer,157.00232758243033,0.0
U007604,"P000624, P000633, P000654",3.0,11.0,Recent New Customer,192.97625746200296,1.0
U004880,"P000352, P000386, P001672",3.0,2.0,At-Risk Repeat Customer,118.25442038174592,0.0
U004853,"P000570, P001217, P001334",3.0,5.0,VVIP Loyal High-Value Customer,136.56947910416582,0.0
U001660,"P001189, P001361, P001464",3.0,7.0,At-Risk Repeat Customer,123.89800758891343,1.0
U001694,"P000529, P001466, P001899",3.0,4.0,General Potential Customer,98.22348042861992,0.0
U001693,"P000256, P000751, P000958",3.0,6.0,Recent New Customer,104.31990760903163,0.0
U004950,"P000100, P000615, P001935",3.0,1.0,General Potential Customer,189.74163889188134,1.0
U004965,"P000642, P000841, P001883",3.0,4.0,General Potential Customer,89.10380411859845,0.0
U001702,"P000473, P000963, P001727",3.0,8.0,General Potential Customer,77.36711056876179,0.0
U004920,"P000240, P000716, P001227",3.0,8.0,General Potential Customer,81.07411149942422,0.0
U004907,"P000725, P001030, P001584",3.0,6.0,General Potential Customer,87.60226094617512,0.0
U001665,"P000614, P000871, P001363",3.0,8.0,At-Risk Repeat Customer,101.8781060517303,1.0
U004982,"P000336, P001780, P001851",3.0,6.0,Dormant High-Value Customer,178.23818984105947,0.0
U001644,"P000070, P001522, P001647",3.0,7.0,General Potential Customer,150.81582555057176,0.0
U001718,"P000374, P001548, P001998",3.0,10.0,VVIP Loyal High-Value Customer,165.12585824066304,0.0
U004599,"P000535, P001140, P001458",3.0,5.0,General Potential Customer,125.2037038486151,1.0
U001652,"P000154, P001097, P001627",3.0,4.0,General Potential Customer,85.48425986161287,0.0
U007591,"P000509, P000891, P001366",3.0,7.0,At-Risk Repeat Customer,99.24905926764944,0.0
U001648,"P000026, P000257, P000624",3.0,5.0,Dormant High-Value Customer,213.645179128753,0.0
U007554,"P001352, P001452, P001988",3.0,7.0,VVIP Loyal High-Value Customer,145.46362589809087,1.0
U009183,"P000835, P000920, P001719",3.0,5.0,At-Risk Repeat Customer,145.46362589809087,0.0
U009179,"P001204, P001600, P001790",3.0,6.0,VVIP Loyal High-Value Customer,156.59591372735582,1.0
U007516,"P000251, P000586, P001272",3.0,6.0,General Potential Customer,82.06211879479119,1.0
U004846,"P000317, P000811, P000898",3.0,3.0,Dormant High-Value Customer,190.70596434537697,0.0
U001916,"P001303, P001535, P001926",3.0,7.0,General Potential Customer,156.2275502693422,1.0
U001887,"P000359, P000935, P001777",3.0,6.0,At-Risk Repeat Customer,148.89042452078516,0.0
U004782,"P000548, P000911, P000971",3.0,8.0,General Potential Customer,168.11384146737674,0.0
U001860,"P001021, P001497, P001840",3.0,6.0,General Potential Customer,105.53392900752382,0.0
U001870,"P000047, P000390, P001541",3.0,2.0,General Potential Customer,150.02005202049105,0.0
U004765,"P000483, P001534, P001950",3.0,11.0,General Potential Customer,190.9956381920096,0.0
U001876,"P000040, P001339, P001381",3.0,8.0,General Potential Customer,169.47940039726365,0.0
U001877,"P000248, P000701, P001905",3.0,5.0,General Potential Customer,75.1740810909371,0.0
U001518,"P000201, P000217, P001601",3.0,7.0,General Potential Customer,81.92563761634597,0.0
U001882,"P000028, P000784, P000929",3.0,1.0,General Potential Customer,161.24014119526814,0.0
U001889,"P000199, P000957, P001742",3.0,6.0,At-Risk Repeat Customer,193.47782787861306,1.0
U009124,"P001096, P001349, P001586",3.0,3.0,General Potential Customer,138.7531842976733,0.0
U001890,"P000681, P000875, P001946",3.0,3.0,General Potential Customer,125.77830280966211,1.0
U005158,"P000535, P000750, P001954",3.0,5.0,General Potential Customer,106.97276573196935,0.0
U005167,"P000647, P001439, P001464",3.0,3.0,Recent New Customer,99.36294636648569,0.0
U007467,"P000232, P001451, P002000",3.0,3.0,General Potential Customer,143.8740362321971,0.0
U005189,"P000368, P000418, P001827",3.0,3.0,General Potential Customer,96.10185297910832,0.0
U009298,"P000120, P001386, P001652",3.0,8.0,At-Risk Repeat Customer,140.40616804894947,0.0
U004747,"P000530, P000541, P001715",3.0,5.0,General Potential Customer,77.16862283338283,0.0
U009089,"P000604, P000619, P000997",3.0,5.0,VVIP Loyal High-Value Customer,147.45171431016246,0.0
U004783,"P000318, P000483, P001614",3.0,8.0,At-Risk Repeat Customer,281.17775995835376,0.0
U009129,"P000268, P001659, P001853",3.0,6.0,General Potential Customer,134.84480469620485,0.0
U007643,"P000329, P000355, P001112",3.0,3.0,Recent New Customer,153.42237493791427,0.0
U007509,"P000091, P000524, P000912",3.0,8.0,General Potential Customer,169.47940039726365,0.0
U001568,"P000401, P000948, P001222",3.0,7.0,At-Risk Repeat Customer,123.99889437527904,0.0
U001560,"P000010, P000783, P001383",3.0,5.0,At-Risk Repeat Customer,148.623522944404,0.0
U001792,"P000609, P001251, P001628",3.0,4.0,General Potential Customer,138.81789288589164,0.0
U001554,"P000146, P000233, P001029",3.0,3.0,General Potential Customer,98.98834553430453,0.0
U005095,"P000849, P001031, P001744",3.0,4.0,General Potential Customer,177.2274946903447,0.0
U001552,"P000394, P000645, P001866",3.0,4.0,General Potential Customer,125.86278829719758,0.0
U007652,"P000120, P000570, P001781",3.0,3.0,General Potential Customer,99.87033750900954,0.0
U001805,"P001191, P001459, P001499",3.0,6.0,General Potential Customer,118.60401479242134,0.0
U004825,"P000651, P000847, P001297",3.0,3.0,General Potential Customer,89.8761155641221,0.0
U001521,"P000453, P001834, P001836",3.0,5.0,General Potential Customer,141.7948736669071,0.0
U001809,"P000348, P000477, P001284",3.0,5.0,General Potential Customer,78.79752887225872,0.0
U001540,"P001199, P001593, P001961",3.0,6.0,Dormant High-Value Customer,187.16713994313122,0.0
U005125,"P001162, P001701, P001717",3.0,7.0,Dormant High-Value Customer,170.1331555514491,1.0
U004813,"P000394, P001797, P001981",3.0,8.0,General Potential Customer,157.33557053961042,1.0
U007664,"P000004, P001508, P001582",3.0,6.0,General Potential Customer,87.60226094617512,0.0
U001834,"P000309, P000939, P001470",3.0,8.0,General Potential Customer,82.17336687518248,0.0
U004799,"P000149, P000974, P001112",3.0,8.0,General Potential Customer,217.95149881811767,0.0
U009131,"P000418, P000427, P001701",3.0,9.0,At-Risk Repeat Customer,133.0337026074535,0.0
U007563,"P000069, P001069, P001367",3.0,4.0,General Potential Customer,101.67891847132631,0.0
U004295,"P000689, P000753, P000998",3.0,6.0,At-Risk Repeat Customer,152.95950860005445,0.0
U009020,"P001084, P001860, P001872",3.0,6.0,General Potential Customer,127.84627967535698,0.0
U004586,"P000771, P000949, P001738",3.0,2.0,General Potential Customer,180.7661451990279,0.0
U003696,"P000493, P000646, P001785",3.0,6.0,General Potential Customer,80.276188297,0.0
U008206,"P000905, P001002, P001995",3.0,5.0,General Potential Customer,106.3867578106967,0.0
U002894,"P000430, P000767, P001554",3.0,8.0,General Potential Customer,200.41936583397984,0.0
U008610,"P000131, P001226, P001451",3.0,10.0,Dormant High-Value Customer,168.22120770640618,0.0
U003692,"P001362, P001690, P001809",3.0,4.0,Dormant High-Value Customer,176.63653204935878,0.0
U002907,"P000226, P000236, P000334",3.0,5.0,General Potential Customer,91.20048741271609,0.0
U002932,"P000146, P001575, P001996",3.0,5.0,Dormant High-Value Customer,168.76585727834748,0.0
U003643,"P000040, P000635, P001792",3.0,5.0,At-Risk Repeat Customer,113.64848800057439,1.0
U002944,"P000083, P000770, P001767",3.0,2.0,General Potential Customer,78.89164941344457,0.0
U002945,"P000655, P000874, P001742",3.0,5.0,General Potential Customer,74.67392632640657,0.0
