product_id,product_name,category,brand,price,avg_rating_overall,rating_30d,rating_45d,rating_60d,total_risk_reviews,top_pain_points
P000348,Acme Vote,Pet Supplies,Acme,47.14,3.75,3.5,3.5,3.5,0,N/A
P001510,GreenLeaf Reduce,Pet Supplies,GreenLeaf,93.58,3.43,,,,0,N/A
P001511,GreenLeaf Push,Books,GreenLeaf,52.29,3.43,,4.0,4.0,0,N/A
P001512,Harbor Discover,Books,Harbor,51.45,3.62,,3.0,3.0,0,N/A
P000347,Astra Significant,Pet Supplies,Astra,19.77,3.4,,,,0,N/A
P001514,NeoTech Into,Toys,NeoTech,61.14,3.62,,,,0,N/A
P001993,Zenith Rise,Pet Supplies,Zenith,68.6,2.75,,,,0,N/A
P001492,Nimbus Economic,Toys,Nimbus,119.02,3.78,5.0,5.0,5.0,0,N/A
P001568,Pulse Scientist,Groceries,Pulse,11.15,3.8,3.0,3.0,3.0,0,N/A
P001479,Pulse Pm,Electronics,Pulse,624.52,4.33,,,,0,N/A
P001470,Willow Against,Groceries,Willow,7.41,3.67,,,,0,N/A
P001471,NeoTech Writer,Sports,NeoTech,161.15,3.78,,3.0,3.0,0,N/A
P000004,Nimbus South,Electronics,Nimbus,541.41,3.0,4.5,4.5,4.5,0,N/A
P001998,Solace Practice,Beauty,Solace,105.48,3.7,,,,0,N/A
P000371,NeoTech Stand,Groceries,NeoTech,19.06,3.57,,,,0,N/A
P001474,Astra Write,Groceries,Astra,11.31,4.0,4.0,4.5,4.5,0,N/A
P001997,Zenith Board,Clothing,Zenith,106.67,3.67,,,,0,N/A
P000369,Everest Against,Toys,Everest,15.41,3.5,,4.0,3.0,0,N/A
P001476,Nimbus Sound,Books,Nimbus,22.36,4.0,,3.0,3.0,0,N/A
P001996,NeoTech Turn,Home & Kitchen,NeoTech,69.46,4.0,5.0,5.0,5.0,0,N/A
P000366,NeoTech Fill,Home & Kitchen,NeoTech,242.13,4.0,4.0,4.0,4.0,0,N/A
P001480,GreenLeaf Deal,Pet Supplies,GreenLeaf,20.68,4.17,,,,0,N/A
P000358,Solace Something,Electronics,Solace,1001.67,3.0,,,,0,N/A
P000365,NeoTech In,Toys,NeoTech,98.81,3.2,,,,0,N/A
P001482,Harbor Per,Pet Supplies,Harbor,37.9,3.4,,,,0,N/A
P001483,Astra Cup,Pet Supplies,Astra,77.99,3.67,4.0,4.0,4.0,0,N/A
P000363,GreenLeaf Team,Beauty,GreenLeaf,61.12,4.0,4.0,4.0,4.0,0,N/A
P000360,Nimbus Main,Pet Supplies,Nimbus,59.31,3.0,,,,0,N/A
P001486,Acme Key,Home & Kitchen,Acme,151.5,3.5,3.0,3.0,3.0,0,N/A
P001487,Zenith Ago,Books,Zenith,52.1,3.5,,,,0,N/A
P000359,Zenith Citizen,Pet Supplies,Zenith,31.35,3.5,,,,0,N/A
P001489,Everest Now,Pet Supplies,Everest,40.0,3.56,4.0,4.0,4.0,0,N/A
P000005,Astra Capital,Home & Kitchen,Astra,198.0,4.14,,,,0,N/A
P001490,Orion Total,Clothing,Orion,158.04,3.57,,,,0,N/A
P001515,Zenith Reduce,Home & Kitchen,Zenith,40.8,4.0,,,,0,N/A
P000346,Pulse Third,Books,Pulse,51.61,3.0,4.0,4.0,4.0,0,N/A
P001517,GreenLeaf Present,Clothing,GreenLeaf,233.7,2.57,,3.0,3.0,0,N/A
P001643,Acme Show,Clothing,Acme,58.73,3.43,,,,0,N/A
P000329,Astra Support,Toys,Astra,106.81,4.0,,,,0,N/A
P000328,Pulse Group,Toys,Pulse,26.74,3.38,,2.5,2.5,0,N/A
P000019,Acme Live,Automotive,Acme,225.87,3.86,,3.0,4.0,0,N/A
P001547,Orion Catch,Clothing,Orion,149.44,3.82,4.0,4.0,4.0,0,N/A
P000327,Orion Television,Pet Supplies,Orion,98.15,4.0,5.0,5.0,4.0,0,N/A
P000326,Acme Financial,Groceries,Acme,2.75,3.75,3.0,3.0,3.0,0,N/A
P000021,Willow Special,Electronics,Willow,1772.36,3.67,,5.0,5.0,0,N/A
P000022,Nimbus Sit,Clothing,Nimbus,37.65,4.0,4.0,4.0,4.0,0,N/A
P001974,Astra Animal,Automotive,Astra,282.64,3.4,4.0,4.0,4.0,0,N/A
P001552,Nimbus Key,Automotive,Nimbus,27.47,3.25,4.0,4.0,4.0,0,N/A
P001973,Pulse Design,Electronics,Pulse,416.78,3.5,,,,0,N/A
P000319,Everest Baby,Books,Everest,40.58,4.33,,,4.0,0,N/A
P000345,Solace Official,Books,Solace,62.17,4.5,,,,0,N/A
P001556,Harbor Population,Pet Supplies,Harbor,86.48,3.67,4.0,4.0,3.0,0,N/A
P001557,Acme Wait,Pet Supplies,Acme,75.93,3.75,,,,0,N/A
P000318,Willow Position,Pet Supplies,Willow,91.92,4.25,,,,0,N/A
P000317,Zenith International,Home & Kitchen,Zenith,101.71,3.0,,,,0,N/A
P001560,Everest Bar,Electronics,Everest,1033.13,3.43,,,,0,N/A
P001561,Nimbus Risk,Beauty,Nimbus,69.68,3.0,2.0,2.0,2.0,0,N/A
P000316,NeoTech Also,Toys,NeoTech,72.21,3.5,2.0,2.0,2.0,0,N/A
P001563,Everest Else,Books,Everest,15.87,4.0,,,3.0,0,N/A
P000315,Acme Room,Electronics,Acme,1620.72,4.17,3.0,3.0,3.0,0,N/A
P001970,Astra Success,Beauty,Astra,136.74,3.83,,,,0,N/A
P000312,Willow Let,Beauty,Willow,84.79,3.33,,,,0,N/A
P000330,Orion Begin,Pet Supplies,Orion,37.03,3.54,,,,0,N/A
P001542,Willow Message,Electronics,Willow,355.14,3.78,5.0,5.0,5.0,0,N/A
P001979,NeoTech Our,Electronics,NeoTech,662.22,2.6,,,,0,N/A
P000017,Solace Something,Books,Solace,25.66,4.2,,,,0,N/A
P000344,GreenLeaf At,Automotive,GreenLeaf,145.72,3.8,4.0,4.0,4.0,0,N/A
P001521,Acme Likely,Automotive,Acme,818.59,3.33,,,,0,N/A
P001523,Pulse Require,Groceries,Pulse,6.6,3.5,,,,0,N/A
P001524,Zenith Along,Pet Supplies,Zenith,29.67,3.5,,,,0,N/A
P000012,GreenLeaf Road,Electronics,GreenLeaf,1299.71,3.71,,,,0,N/A
P000341,Pulse Serious,Sports,Pulse,53.26,3.86,,,,0,N/A
P001986,Willow Somebody,Books,Willow,65.24,5.0,,,,0,N/A
P000013,Harbor Others,Groceries,Harbor,19.09,3.4,,,,0,N/A
P001527,Willow Result,Electronics,Willow,2035.42,3.64,,5.0,5.0,0,N/A
P001528,Pulse Behavior,Beauty,Pulse,150.71,3.38,,,,0,N/A
P001529,NeoTech Whom,Books,NeoTech,42.34,3.6,4.0,4.0,4.0,0,N/A
P001530,NeoTech Collection,Sports,NeoTech,125.28,3.8,,,,0,N/A
P001531,Pulse Race,Pet Supplies,Pulse,49.15,3.67,,,,0,N/A
P001532,NeoTech Admit,Electronics,NeoTech,137.82,3.0,,,,0,N/A
P000339,Nimbus Memory,Pet Supplies,Nimbus,93.07,3.89,4.0,4.0,4.0,0,N/A
P000014,Astra Anyone,Electronics,Astra,99.56,4.33,,,,0,N/A
P001983,Willow Message,Home & Kitchen,Willow,11.12,3.64,5.0,5.0,4.0,0,N/A
P000015,GreenLeaf Common,Pet Supplies,GreenLeaf,58.15,3.5,,,,0,N/A
P001536,Nimbus Wish,Clothing,Nimbus,37.11,4.33,,,,0,N/A
P000334,Pulse Something,Pet Supplies,Pulse,84.07,3.73,,3.0,3.0,0,N/A
P001539,Willow Into,Clothing,Willow,103.59,3.75,4.5,4.5,4.67,0,N/A
P000333,GreenLeaf Reflect,Books,GreenLeaf,32.42,3.17,,,,0,N/A
P001541,Solace Tv,Automotive,Solace,636.16,4.2,,5.0,5.0,0,N/A
P001642,Acme Design,Groceries,Acme,5.55,3.57,3.0,3.0,3.0,0,N/A
P001658,Harbor Agree,Clothing,Harbor,20.37,3.8,,,,0,N/A
P001934,NeoTech Song,Automotive,NeoTech,286.31,3.88,4.0,4.0,4.0,0,N/A
P000159,Nimbus Stock,Sports,Nimbus,146.05,3.4,,,,0,N/A
P001766,Willow Purpose,Pet Supplies,Willow,64.22,3.8,,,,0,N/A
P000157,GreenLeaf Ask,Beauty,GreenLeaf,195.21,4.25,,,,0,N/A
P001768,GreenLeaf Name,Beauty,GreenLeaf,29.53,3.0,1.0,1.0,1.0,0,N/A
P001769,Acme Theory,Groceries,Acme,18.76,3.56,3.0,2.67,2.67,0,N/A
P001875,Orion Serious,Toys,Orion,86.67,3.33,,,,0,N/A
P000079,Orion However,Pet Supplies,Orion,71.29,3.8,,,,0,N/A
P000155,Harbor Firm,Books,Harbor,12.17,4.0,,,,0,N/A
P001772,Acme Then,Clothing,Acme,20.18,3.88,,,5.0,0,N/A
P001773,Orion Event,Groceries,Orion,12.34,3.67,,,,0,N/A
P001774,Astra Take,Groceries,Astra,22.01,4.14,,,,0,N/A
P001775,Zenith Religious,Groceries,Zenith,23.52,3.57,3.0,3.0,3.0,0,N/A
P001776,Orion Push,Books,Orion,56.21,3.2,,,,0,N/A
P001777,NeoTech Continue,Pet Supplies,NeoTech,69.57,4.0,,,3.0,0,N/A
P000081,Zenith Great,Toys,Zenith,13.12,3.6,,,,0,N/A
P001871,GreenLeaf Act,Clothing,GreenLeaf,118.36,4.17,,,,0,N/A
P001778,Solace Minute,Toys,Solace,10.29,3.86,5.0,5.0,5.0,0,N/A
P000154,Harbor Bill,Toys,Harbor,32.06,3.8,4.0,4.0,4.0,0,N/A
P000152,Zenith Soon,Sports,Zenith,299.66,3.75,2.0,2.0,2.0,0,N/A
P000082,Acme Special,Groceries,Acme,2.92,4.14,4.0,4.0,4.0,0,N/A
P001781,Pulse Central,Electronics,Pulse,984.2,3.5,,,,0,N/A
P000150,Pulse Kitchen,Clothing,Pulse,70.84,3.8,,,,0,N/A
P000149,Nimbus Where,Automotive,Nimbus,323.14,3.5,2.0,2.0,2.0,0,N/A
P001784,Everest Beautiful,Sports,Everest,219.72,4.25,,,,0,N/A
P001785,Solace Even,Clothing,Solace,90.15,4.17,,,4.0,0,N/A
P001786,Astra Expect,Sports,Astra,48.62,4.12,5.0,5.0,5.0,0,N/A
P000158,Zenith Accept,Sports,Zenith,314.58,3.2,,,,0,N/A
P000160,Acme Cold,Electronics,Acme,259.69,3.6,,5.0,4.0,0,N/A
P001742,GreenLeaf End,Electronics,GreenLeaf,814.3,3.43,,,,0,N/A
P001876,Willow Law,Beauty,Willow,67.41,3.2,,,,0,N/A
P001888,NeoTech Late,Groceries,NeoTech,16.14,3.42,,,,0,N/A
P001745,Solace Particular,Home & Kitchen,Solace,157.71,3.0,,,1.0,0,N/A
P001746,Solace Step,Beauty,Solace,32.16,3.78,,5.0,5.0,0,N/A
P000173,Harbor Itself,Clothing,Harbor,30.32,3.71,4.5,4.5,4.5,0,N/A
P000171,Astra Protect,Toys,Astra,47.33,3.83,,,,0,N/A
P000072,GreenLeaf West,Groceries,GreenLeaf,39.59,4.17,4.0,4.0,4.0,0,N/A
P000073,Harbor Authority,Toys,Harbor,46.81,4.25,,,,0,N/A
P001749,Zenith Discuss,Beauty,Zenith,25.95,3.9,5.0,5.0,5.0,0,N/A
P001750,Solace Possible,Books,Solace,61.35,3.56,,,,0,N/A
P000170,NeoTech Imagine,Toys,NeoTech,20.19,4.0,,,4.0,0,N/A
P001885,Zenith Catch,Home & Kitchen,Zenith,215.62,3.83,,,,0,N/A
P001752,GreenLeaf Tell,Home & Kitchen,GreenLeaf,412.8,3.88,,,,0,N/A
P001884,Everest Type,Groceries,Everest,15.66,4.0,,,,0,N/A
P000168,Nimbus If,Sports,Nimbus,298.04,3.0,,,,0,N/A
P001755,GreenLeaf Star,Automotive,GreenLeaf,305.42,4.2,,,,0,N/A
P001756,Astra Book,Automotive,Astra,967.83,2.6,,,3.0,0,N/A
P000167,Pulse Answer,Sports,Pulse,28.53,4.0,,4.0,4.0,0,N/A
P001758,Everest Whole,Pet Supplies,Everest,8.07,3.9,,,3.5,0,N/A
P001881,Acme Support,Books,Acme,36.2,3.57,,,,0,N/A
P001759,NeoTech Story,Sports,NeoTech,407.54,3.4,,,,0,N/A
P000076,Nimbus Test,Beauty,Nimbus,137.88,3.83,4.0,4.0,4.0,0,N/A
P000077,Solace Particular,Toys,Solace,27.21,3.14,,,,0,N/A
P001878,Pulse Computer,Home & Kitchen,Pulse,212.46,3.38,,,4.0,0,N/A
P001877,Orion Miss,Toys,Orion,63.71,4.5,4.5,4.5,4.67,0,N/A
P000161,NeoTech Weight,Electronics,NeoTech,701.36,3.5,,,,0,N/A
P000148,GreenLeaf Medical,Toys,GreenLeaf,68.12,3.6,,3.0,3.0,0,N/A
P000147,NeoTech Beat,Toys,NeoTech,52.33,3.7,3.0,2.0,2.0,0,N/A
P001867,Acme Foot,Toys,Acme,93.84,4.0,,,,0,N/A
P001866,GreenLeaf Some,Home & Kitchen,GreenLeaf,21.92,3.75,,,,0,N/A
P000126,Willow Arm,Sports,Willow,423.57,3.6,,,,0,N/A
P000125,Orion Gas,Beauty,Orion,59.55,4.0,,,,0,N/A
P001820,NeoTech Personal,Clothing,NeoTech,90.19,3.75,,5.0,5.0,0,N/A
P001821,Orion Off,Electronics,Orion,852.12,4.14,4.0,4.0,4.0,0,N/A
P000124,Everest Yes,Home & Kitchen,Everest,36.32,3.5,3.0,3.0,3.0,0,N/A
P000123,Solace Everyone,Clothing,Solace,244.44,4.0,3.0,3.0,3.0,0,N/A
P000120,Zenith White,Clothing,Zenith,176.19,4.0,,,3.0,0,N/A
P001826,Solace Guy,Clothing,Solace,117.72,3.88,,,4.0,0,N/A
P000092,Willow Economy,Beauty,Willow,177.95,3.88,,,4.0,0,N/A
P000093,NeoTech Peace,Sports,NeoTech,202.3,3.5,,,,0,N/A
P000095,NeoTech Certainly,Clothing,NeoTech,121.02,3.85,,,,0,N/A
P001828,Willow Cost,Books,Willow,54.83,3.83,,,,0,N/A
P001830,Acme Chance,Electronics,Acme,1127.47,3.83,,,,0,N/A
P000116,Acme Stock,Home & Kitchen,Acme,128.31,3.2,,,,0,N/A
P001832,Orion Medical,Home & Kitchen,Orion,52.77,3.17,,,,0,N/A
P000115,Astra President,Books,Astra,28.99,3.25,,,,0,N/A
P001834,Nimbus Person,Automotive,Nimbus,32.08,3.8,,,,0,N/A
P000114,Zenith Create,Electronics,Zenith,805.15,3.17,,,,0,N/A
P000096,Orion Record,Pet Supplies,Orion,53.16,3.57,,,,0,N/A
P001836,Pulse Year,Toys,Pulse,56.37,4.17,,,,0,N/A
P001837,Pulse Above,Toys,Pulse,72.87,3.11,,3.0,3.0,0,N/A
P000098,Nimbus Computer,Beauty,Nimbus,63.31,3.83,,,,0,N/A
P001848,Astra Attorney,Automotive,Astra,392.65,3.75,,,,0,N/A
P001846,Pulse Both,Groceries,Pulse,14.3,4.0,,,,0,N/A
P000106,Acme Sport,Toys,Acme,86.59,4.2,,,5.0,0,N/A
P001856,GreenLeaf Somebody,Toys,GreenLeaf,69.5,4.1,4.0,4.0,4.0,0,N/A
P001857,GreenLeaf Improve,Toys,GreenLeaf,92.99,4.4,,,,0,N/A
P001815,Harbor Despite,Home & Kitchen,Harbor,241.73,3.17,,,,0,N/A
P001802,Everest In,Toys,Everest,97.72,3.27,3.0,3.0,3.0,0,N/A
P001792,Harbor Notice,Pet Supplies,Harbor,70.76,3.5,,,,0,N/A
P001793,Acme Marriage,Electronics,Acme,896.38,4.14,4.0,4.0,4.0,0,N/A
P000142,Zenith Way,Clothing,Zenith,205.73,3.67,4.0,4.0,4.0,0,N/A
P001795,Orion Focus,Home & Kitchen,Orion,386.25,3.83,,,,0,N/A
P001865,Everest Mrs,Books,Everest,46.77,3.64,3.0,3.0,3.0,0,N/A
P001796,Zenith Military,Pet Supplies,Zenith,45.72,3.2,,,2.5,0,N/A
P001798,Harbor Reflect,Beauty,Harbor,116.24,4.0,5.0,5.0,5.0,0,N/A
P000088,Everest As,Clothing,Everest,78.11,4.0,5.0,5.0,5.0,0,N/A
P001862,Zenith Guess,Groceries,Zenith,27.91,3.86,,4.0,4.0,0,N/A
P001800,Astra Behavior,Clothing,Astra,113.98,3.4,4.0,4.0,4.0,0,N/A
P000139,Harbor Able,Home & Kitchen,Harbor,335.61,4.0,,3.0,3.0,0,N/A
P001804,Harbor Cost,Pet Supplies,Harbor,9.81,3.33,,,,0,N/A
P000091,Orion Involve,Books,Orion,69.07,3.67,,,,0,N/A
P000137,Willow Such,Automotive,Willow,441.37,3.67,,,,0,N/A
P000136,Zenith Phone,Electronics,Zenith,2169.98,4.0,,,,0,N/A
P000135,NeoTech Society,Sports,NeoTech,49.41,3.8,,,,0,N/A
P000134,Orion Such,Automotive,Orion,495.76,3.44,,,2.0,0,N/A
P001809,Zenith Board,Home & Kitchen,Zenith,131.75,2.83,,,,0,N/A
P001810,NeoTech Tend,Clothing,NeoTech,61.15,3.73,4.33,4.33,4.33,0,N/A
P000131,NeoTech Everybody,Automotive,NeoTech,329.14,3.0,,,,0,N/A
P000130,NeoTech Onto,Clothing,NeoTech,152.63,4.08,,5.0,5.0,0,N/A
P001859,Orion Coach,Electronics,Orion,1011.71,3.71,,,,0,N/A
P000129,Willow Woman,Beauty,Willow,138.5,4.0,,,,0,N/A
P001814,Nimbus Prevent,Automotive,Nimbus,566.53,3.2,,,,0,N/A
P001743,Zenith Happy,Home & Kitchen,Zenith,173.72,4.33,,5.0,5.0,0,N/A
P000175,GreenLeaf Company,Automotive,GreenLeaf,22.44,4.29,4.0,4.0,4.0,0,N/A
P001645,Nimbus Much,Sports,Nimbus,223.28,4.12,5.0,5.0,5.0,0,N/A
P001670,NeoTech Outside,Beauty,NeoTech,110.43,3.43,3.0,3.0,3.0,0,N/A
P001925,Willow Hospital,Automotive,Willow,1340.76,3.69,,,4.0,0,N/A
P001673,Harbor Main,Beauty,Harbor,99.78,4.27,,,,0,N/A
P000232,Solace Interview,Home & Kitchen,Solace,180.7,4.4,,,,0,N/A
P001924,Acme Sign,Books,Acme,5.58,3.86,,4.0,4.0,0,N/A
P001676,Acme Prevent,Groceries,Acme,3.69,3.25,,,,0,N/A
P001677,Nimbus Great,Home & Kitchen,Nimbus,300.67,4.33,,5.0,5.0,0,N/A
P001678,Orion Attack,Automotive,Orion,627.99,4.0,,,,0,N/A
P001679,GreenLeaf Wrong,Sports,GreenLeaf,215.6,3.0,,,,0,N/A
P001680,Willow Full,Automotive,Willow,294.93,4.33,,,,0,N/A
P000229,Acme Run,Pet Supplies,Acme,5.59,3.2,4.0,4.0,4.0,0,N/A
P000228,Everest Tv,Automotive,Everest,253.79,4.12,,,,0,N/A
P001921,GreenLeaf Voice,Automotive,GreenLeaf,124.91,3.36,,,4.0,0,N/A
P000225,GreenLeaf Newspaper,Electronics,GreenLeaf,527.87,3.25,,,,0,N/A
P000224,Astra Else,Automotive,Astra,88.96,4.0,,4.0,4.0,0,N/A
P001685,Nimbus Return,Electronics,Nimbus,319.15,3.4,3.0,3.0,3.0,0,N/A
P001686,Pulse Thing,Beauty,Pulse,134.71,4.4,,,,0,N/A
P001687,Orion Painting,Pet Supplies,Orion,10.39,3.33,,3.0,3.0,0,N/A
P000223,Solace Six,Clothing,Solace,56.92,2.83,2.0,2.0,2.0,0,N/A
P000057,Zenith What,Beauty,Zenith,73.71,3.86,,,,0,N/A
P001689,Willow Condition,Sports,Willow,297.5,2.75,5.0,3.5,3.5,0,N/A
P000222,Harbor Miss,Beauty,Harbor,21.85,3.44,,,,0,N/A
P000221,Nimbus Customer,Groceries,Nimbus,22.47,3.67,3.0,3.0,3.0,0,N/A
P000058,Astra Power,Electronics,Astra,788.21,4.0,,,,0,N/A
P001918,Harbor Close,Sports,Harbor,103.58,3.5,,,,0,N/A
P000219,NeoTech Film,Pet Supplies,NeoTech,82.2,4.0,,,,0,N/A
P000234,NeoTech Fear,Electronics,NeoTech,375.37,4.17,,,5.0,0,N/A
P000235,Everest Minute,Home & Kitchen,Everest,628.13,3.43,,,,0,N/A
P000176,Orion Rock,Toys,Orion,111.48,3.8,,,,0,N/A
P001668,GreenLeaf Recent,Clothing,GreenLeaf,47.02,3.5,,,,0,N/A
P000249,NeoTech Husband,Books,NeoTech,64.76,3.88,,,4.0,0,N/A
P001933,Zenith Live,Pet Supplies,Zenith,86.02,4.0,5.0,5.0,5.0,0,N/A
P001932,NeoTech Although,Beauty,NeoTech,87.46,3.78,,5.0,5.0,0,N/A
P001931,Orion Make,Clothing,Orion,40.77,4.75,,,,0,N/A
P000244,Everest Sell,Books,Everest,69.29,4.36,4.0,4.0,4.0,0,N/A
P000243,Zenith Hope,Home & Kitchen,Zenith,159.88,4.29,,,,0,N/A
P000050,Everest Easy,Clothing,Everest,108.18,3.56,,5.0,5.0,0,N/A
P000242,Astra Number,Pet Supplies,Astra,51.96,3.78,3.0,3.0,3.5,0,N/A
P000051,Zenith Economy,Electronics,Zenith,840.01,3.86,,3.0,3.0,0,N/A
P001652,Nimbus Word,Sports,Nimbus,188.49,3.25,2.0,2.0,2.0,0,N/A
P000240,Astra Model,Sports,Astra,13.49,4.29,,,,0,N/A
P000239,Zenith Commercial,Sports,Zenith,180.4,4.0,,4.0,4.0,0,N/A
P001655,Pulse Understand,Home & Kitchen,Pulse,75.5,4.33,4.0,3.5,3.5,0,N/A
P001928,Everest Coach,Beauty,Everest,31.95,3.5,4.0,4.0,4.0,0,N/A
P000053,Willow Item,Automotive,Willow,100.81,3.67,,,,0,N/A
P001845,Nimbus Fill,Toys,Nimbus,74.86,3.4,,,,0,N/A
P001659,Willow Group,Pet Supplies,Willow,20.65,3.71,3.5,3.67,3.67,0,N/A
P001660,GreenLeaf Medical,Clothing,GreenLeaf,113.12,4.0,4.0,4.0,4.0,0,N/A
P001661,Acme Thought,Toys,Acme,14.26,3.43,,,,0,N/A
P001662,Nimbus Difficult,Groceries,Nimbus,25.06,4.12,5.0,3.5,3.5,0,N/A
P001663,NeoTech School,Home & Kitchen,NeoTech,75.4,4.4,,,,0,N/A
P001664,Willow Her,Toys,Willow,44.59,3.2,,,,0,N/A
P001665,Astra Might,Toys,Astra,76.59,3.0,,,,0,N/A
P001666,GreenLeaf Different,Automotive,GreenLeaf,140.52,3.0,,,,0,N/A
P001926,GreenLeaf If,Toys,GreenLeaf,47.03,3.4,,,,0,N/A
P000059,Orion Short,Clothing,Orion,176.48,3.25,,,,0,N/A
P001694,Solace Actually,Pet Supplies,Solace,34.17,3.14,5.0,5.0,4.5,0,N/A
P000218,Harbor Last,Electronics,Harbor,234.99,3.75,,,,0,N/A
P000060,Nimbus Interesting,Toys,Nimbus,81.57,4.67,,,,0,N/A
P000069,Harbor Student,Pet Supplies,Harbor,106.99,2.86,,,,0,N/A
P000197,Astra Brother,Pet Supplies,Astra,20.84,3.86,,3.0,3.0,0,N/A
P000195,Willow Study,Clothing,Willow,72.69,3.5,,,,0,N/A
P001723,Everest To,Pet Supplies,Everest,101.97,3.43,,,,0,N/A
P001898,Astra Process,Pet Supplies,Astra,131.29,3.38,3.0,2.0,2.0,0,N/A
P001897,Nimbus Expert,Beauty,Nimbus,127.42,4.0,,3.0,3.0,0,N/A
P000194,Nimbus Consider,Toys,Nimbus,59.65,4.33,,,,0,N/A
P001896,Everest Response,Automotive,Everest,278.74,3.5,,,,0,N/A
P000192,Pulse Near,Electronics,Pulse,455.43,3.75,,,,0,N/A
P000189,Astra Agree,Pet Supplies,Astra,4.19,4.36,4.0,4.0,4.0,0,N/A
P001727,Harbor Resource,Home & Kitchen,Harbor,228.38,3.88,,,5.0,0,N/A
P001895,GreenLeaf Into,Electronics,GreenLeaf,418.78,3.29,,,,0,N/A
P001894,NeoTech Must,Clothing,NeoTech,51.65,4.0,,,,0,N/A
P001729,NeoTech Third,Books,NeoTech,67.52,3.67,3.0,3.0,3.0,0,N/A
P001730,Zenith Investment,Beauty,Zenith,232.25,3.27,,,5.0,0,N/A
P000070,Solace Other,Electronics,Solace,802.45,3.62,,,,0,N/A
P001732,Pulse Baby,Electronics,Pulse,417.15,3.67,2.0,2.0,2.0,0,N/A
P000185,Orion Guy,Toys,Orion,69.64,3.17,3.5,3.0,3.0,0,N/A
P001892,Willow Need,Electronics,Willow,1287.95,3.83,,,,0,N/A
P000181,Willow Box,Automotive,Willow,763.34,2.5,,3.0,3.0,0,N/A
P001468,NeoTech Town,Automotive,NeoTech,212.1,3.75,,,,0,N/A
P001890,Harbor Growth,Toys,Harbor,83.34,3.5,,,4.0,0,N/A
P001738,Nimbus Wish,Pet Supplies,Nimbus,52.26,4.0,,,,0,N/A
P000177,Astra Visit,Beauty,Astra,17.35,4.0,,,,0,N/A
P001889,Astra Lead,Electronics,Astra,188.48,4.0,,,,0,N/A
P001900,NeoTech Guess,Electronics,NeoTech,1351.78,3.1,,3.5,3.5,0,N/A
P000201,Willow Something,Toys,Willow,23.76,4.0,,,,0,N/A
P000067,Acme Their,Books,Acme,16.13,3.8,,,,0,N/A
P000063,Pulse Eight,Groceries,Pulse,18.77,3.73,,,,0,N/A
P001698,GreenLeaf Day,Clothing,GreenLeaf,142.7,3.83,,,,0,N/A
P001914,Astra Thing,Electronics,Astra,948.69,3.67,,,,0,N/A
P001913,NeoTech Information,Groceries,NeoTech,7.76,3.6,,,,0,N/A
P001912,NeoTech Imagine,Beauty,NeoTech,257.28,3.0,,,,0,N/A
P000062,Willow Room,Pet Supplies,Willow,52.54,3.25,,,,0,N/A
P001701,Willow Executive,Electronics,Willow,513.32,4.0,,,,0,N/A
P001910,Nimbus Possible,Clothing,Nimbus,76.19,4.33,4.0,4.0,4.0,0,N/A
P001909,Orion Head,Beauty,Orion,69.0,3.5,,,,0,N/A
P000212,Acme Air,Electronics,Acme,246.31,3.45,4.0,4.0,4.0,0,N/A
P000209,Zenith Within,Clothing,Zenith,144.55,3.8,,,,0,N/A
P001908,Nimbus Whose,Clothing,Nimbus,51.78,3.4,,,,0,N/A
P001906,GreenLeaf Sport,Books,GreenLeaf,17.73,3.8,,,,0,N/A
P001717,Orion Society,Electronics,Orion,1551.98,3.89,4.0,4.0,4.0,0,N/A
P001707,Willow Their,Electronics,Willow,988.62,3.75,5.0,5.0,5.0,0,N/A
P001708,Orion Room,Books,Orion,99.54,3.75,3.0,3.0,3.0,0,N/A
P000066,GreenLeaf Spring,Books,GreenLeaf,42.89,3.25,,,,0,N/A
P001709,Nimbus Unit,Groceries,Nimbus,2.47,3.5,,,,0,N/A
P001710,Zenith Stay,Groceries,Zenith,16.58,3.7,,,,0,N/A
P001711,Acme Here,Electronics,Acme,929.73,3.57,5.0,5.0,5.0,0,N/A
P001712,Zenith Management,Home & Kitchen,Zenith,260.48,3.0,,,,0,N/A
P001713,Zenith Into,Toys,Zenith,37.8,3.56,2.0,2.0,2.0,0,N/A
P001903,Everest Number,Beauty,Everest,184.43,4.14,,,,0,N/A
P001715,Everest Also,Groceries,Everest,5.74,4.0,,4.0,4.0,0,N/A
P001716,Acme Surface,Toys,Acme,96.19,3.86,,2.0,2.0,0,N/A
P000373,Everest Difference,Automotive,Everest,390.56,3.33,,,,0,N/A
P000773,Astra Page,Beauty,Astra,9.58,5.0,,,5.0,0,N/A
P000374,Solace The,Sports,Solace,377.51,3.4,3.0,3.0,3.0,0,N/A
P000654,Pulse Run,Toys,Pulse,20.06,4.08,5.0,5.0,5.0,0,N/A
P000985,Zenith Hot,Books,Zenith,43.24,3.44,,,,0,N/A
P000662,Pulse For,Pet Supplies,Pulse,71.4,4.4,,,,0,N/A
P000987,Acme Wide,Pet Supplies,Acme,66.46,3.45,,4.0,4.0,0,N/A
P000661,Acme Black,Toys,Acme,10.61,3.29,2.5,2.5,2.5,0,N/A
P000989,GreenLeaf Single,Groceries,GreenLeaf,16.74,3.83,,3.5,3.5,0,N/A
