user_id,segment,recency,frequency,monetary,predicted_profit_90_days,primary_driver
U001353,VVIP 忠誠高價值客,184.0,3.0,853.08,149.27648595098782,Review Sentiment
U001357,一般潛力客,103.0,1.0,27.47,186.79818230606452,Review Sentiment
U001376,一般潛力客,99.0,1.0,230.1,186.37402769105012,Review Sentiment
U001377,一般潛力客,127.0,1.0,1907.59,184.67155841318322,Purchase Frequency
U001380,一般潛力客,431.0,1.0,10.83,176.41901381222192,Review Sentiment
U001381,VVIP 忠誠高價值客,189.0,3.0,1905.7,163.82921673147274,Browsing Engagement
U001394,近期新客,,,,183.86107941724882,Time Since Last Order
U001399,近期新客,,,,219.0718794816825,Purchase Frequency
U001417,一般潛力客,567.0,1.0,65.3,270.28633294332326,Time Since Last Order
U001425,一般潛力客,,,,195.91297769596818,Purchase Frequency
U001432,VVIP 忠誠高價值客,281.0,2.0,408.84000000000003,63.99270769143807,Browsing Engagement
U001455,一般潛力客,181.0,1.0,77.84,189.02722552375113,Review Sentiment
U001456,近期新客,,,,203.99721008657477,Purchase Frequency
U001457,一般潛力客,488.0,1.0,799.49,196.44574182681487,Time Since Last Order
U001458,一般潛力客,12.0,1.0,111.48,179.85459544435943,Review Sentiment
U001466,一般潛力客,481.0,1.0,197.28,213.84392295554284,Review Sentiment
U001470,VVIP 忠誠高價值客,26.0,4.0,2633.58,91.25882473972868,Cart Add Intensity
U001471,一般潛力客,144.0,1.0,1125.95,212.50897525075317,Browsing Engagement
U001479,VVIP 忠誠高價值客,243.0,3.0,3575.6099999999997,204.86371974146655,Review Sentiment
U001488,一般潛力客,494.0,1.0,486.86,209.23623917850855,Review Sentiment
U001491,VVIP 忠誠高價值客,19.0,5.0,1902.06,105.02742420479674,Cart Add Intensity
U001492,VVIP 忠誠高價值客,23.0,5.0,2171.75,135.70530220388963,Review Sentiment
U001493,一般潛力客,456.0,1.0,109.92,231.64937730303592,Review Sentiment
U001501,沉睡的高價值客,245.0,2.0,1729.01,212.24773805349724,Review Sentiment
U001502,VVIP 忠誠高價值客,168.0,3.0,1950.2,136.30740409096967,Review Sentiment
U001509,VVIP 忠誠高價值客,40.0,3.0,688.86,129.13843586903147,Review Sentiment
U001510,一般潛力客,418.0,1.0,977.82,187.03358126392612,Review Sentiment
U001530,一般潛力客,239.0,2.0,1235.0700000000002,200.15875377516645,Time Since Last Order
U001535,一般潛力客,163.0,1.0,647.53,208.23377914648557,Review Sentiment
U001537,VVIP 忠誠高價值客,63.0,5.0,2810.89,123.58794369870748,Cart Add Intensity
U001540,沉睡的高價值客,217.0,3.0,1263.43,187.16713994313122,Review Sentiment
U001543,一般潛力客,,,,173.86282311737102,Review Sentiment
U001553,一般潛力客,480.0,2.0,1135.15,180.43949363756184,Review Sentiment
U001556,沉睡的高價值客,591.0,1.0,1402.65,204.01981964220732,Time Since Last Order
U001561,一般潛力客,173.0,2.0,668.4200000000001,193.2169828720705,Review Sentiment
U001563,一般潛力客,283.0,2.0,167.58999999999997,178.10992325234997,Review Sentiment
U001569,一般潛力客,428.0,1.0,215.1,190.2556779694265,Review Sentiment
U001579,近期新客,4.0,1.0,331.98,218.6095193626348,Purchase Frequency
U001585,近期新客,,,,184.50034515005493,Review Sentiment
U001586,一般潛力客,404.0,2.0,897.11,208.30661317828972,Review Sentiment
U001597,一般潛力客,99.0,1.0,2545.55,187.9144169261167,Review Sentiment
U001602,一般潛力客,409.0,1.0,716.39,217.32773550221668,Review Sentiment
U001604,一般潛力客,215.0,1.0,1184.86,187.1109326741304,Purchase Frequency
U001610,一般潛力客,92.0,2.0,554.22,183.83391370246085,Time Since Last Order
U001611,VVIP 忠誠高價值客,244.0,5.0,748.39,188.62865793406687,Review Sentiment
U001613,VVIP 忠誠高價值客,229.0,2.0,462.09000000000003,184.2287969849305,Review Sentiment
U001614,一般潛力客,144.0,2.0,540.36,205.25772960181263,Browsing Engagement
U001620,VVIP 忠誠高價值客,106.0,3.0,549.03,152.36168370413867,Review Sentiment
U001622,沉睡的高價值客,503.0,1.0,2464.0,205.09927463103872,Time Since Last Order
U001626,即將流失的回購客,353.0,4.0,878.3299999999999,185.18021633995892,Review Sentiment
U001628,VVIP 忠誠高價值客,16.0,6.0,2582.58,87.36354988469832,Cart Add Intensity
U001630,近期新客,,,,261.3225902222287,Time Since Last Order
U001631,VVIP 忠誠高價值客,449.0,2.0,1239.97,219.9880560488337,Time Since Last Order
U001637,沉睡的高價值客,421.0,1.0,2289.11,208.69528917669055,Review Sentiment
U001646,VVIP 忠誠高價值客,258.0,3.0,1959.21,199.37130077099454,Review Sentiment
U001647,一般潛力客,430.0,1.0,188.49,191.89489176694946,Review Sentiment
U001648,沉睡的高價值客,287.0,2.0,3791.29,213.645179128753,Review Sentiment
U001651,沉睡的高價值客,314.0,1.0,1788.65,204.86138034204208,Browsing Engagement
U001666,VVIP 忠誠高價值客,11.0,4.0,1311.31,140.2151377814958,Review Sentiment
U001672,一般潛力客,165.0,1.0,180.4,257.8250655099081,Browsing Engagement
U001675,一般潛力客,377.0,1.0,148.86,190.25154058274921,Purchase Frequency
U001676,VVIP 忠誠高價值客,84.0,4.0,2455.6800000000003,129.46397872943066,Review Sentiment
U001679,VVIP 忠誠高價值客,9.0,3.0,3087.68,183.16693748770797,Review Sentiment
U001687,VVIP 忠誠高價值客,21.0,5.0,6788.84,115.50905703552573,Review Sentiment
U001704,近期新客,,,,195.91297769596818,Purchase Frequency
U001708,沉睡的高價值客,336.0,1.0,2121.05,191.04075138158515,Review Sentiment
U001713,VVIP 忠誠高價值客,35.0,4.0,1989.5499999999997,140.15057169902488,Review Sentiment
U001714,即將流失的回購客,217.0,3.0,1235.21,190.5318610180117,Review Sentiment
U001718,VVIP 忠誠高價值客,207.0,4.0,2138.96,165.12585824066304,Review Sentiment
U001727,一般潛力客,96.0,1.0,267.2,212.427876634109,Time Since Last Order
U001737,一般潛力客,272.0,2.0,1017.01,241.41796509114087,Review Sentiment
U001740,VVIP 忠誠高價值客,53.0,4.0,2213.92,67.17881980706318,Browsing Engagement
U001746,一般潛力客,583.0,1.0,225.87,270.0616361380742,Time Since Last Order
U001748,一般潛力客,136.0,1.0,474.22,182.40662263622465,Review Sentiment
U001751,一般潛力客,319.0,2.0,221.46,186.05163321399968,Review Sentiment
U001754,一般潛力客,414.0,2.0,154.26,174.3312778669309,Review Sentiment
U001755,一般潛力客,487.0,1.0,515.42,184.94921162398617,Time Since Last Order
U001758,VVIP 忠誠高價值客,54.0,2.0,1984.27,151.50506123144817,Review Sentiment
U001760,一般潛力客,103.0,2.0,1202.0500000000002,173.97498246474305,Browsing Engagement
U001761,一般潛力客,425.0,1.0,1250.89,187.03358126392612,Review Sentiment
U001762,一般潛力客,2.0,2.0,2320.38,286.16227413795934,Time Since Last Order
U001763,沉睡的高價值客,286.0,2.0,3729.27,185.7715082826695,Review Sentiment
U001782,VVIP 忠誠高價值客,396.0,2.0,3769.99,188.77138988839573,Review Sentiment
U001783,近期新客,,,,197.9202190178804,Purchase Frequency
U001784,VVIP 忠誠高價值客,80.0,3.0,3199.54,136.2670298881541,Review Sentiment
U001787,一般潛力客,176.0,1.0,46.77,245.16872727461396,Browsing Engagement
U001795,VVIP 忠誠高價值客,101.0,4.0,2511.0,121.78635433207576,Cart Add Intensity
U001797,一般潛力客,305.0,1.0,413.36,186.03873152162186,Review Sentiment
U001799,VVIP 忠誠高價值客,74.0,6.0,4908.59,165.65321088549973,Review Sentiment
U001803,一般潛力客,266.0,2.0,473.62,178.00535055849747,Time Since Last Order
U001806,沉睡的高價值客,228.0,5.0,2137.53,177.3991406303341,Review Sentiment
U001808,一般潛力客,181.0,2.0,622.24,182.07060813214366,Review Sentiment
U001816,一般潛力客,537.0,1.0,455.87,225.95805260535545,Review Sentiment
U001817,近期新客,,,,190.61496306549947,Purchase Frequency
U001823,近期新客,,,,180.8383083008605,Purchase Frequency
U001829,一般潛力客,265.0,2.0,160.1,199.15336672391186,Review Sentiment
U001833,VVIP 忠誠高價值客,22.0,4.0,3546.7999999999997,140.9454932515062,Review Sentiment
U001837,一般潛力客,234.0,2.0,1132.9,185.20755317961274,Time Since Last Order
U001841,一般潛力客,341.0,1.0,33.99,179.17480560089226,Review Sentiment
U001843,一般潛力客,437.0,2.0,3660.23,229.88468792758727,Review Sentiment
U001850,VVIP 忠誠高價值客,39.0,6.0,2882.5099999999998,96.82479735267898,Browsing Engagement
U001857,近期新客,,,,219.0718794816825,Purchase Frequency
U001863,近期新客,,,,185.07100291058921,Review Sentiment
U001864,一般潛力客,515.0,1.0,204.76,227.4522749172109,Time Since Last Order
U001878,一般潛力客,538.0,1.0,56.21,188.86548445708758,Time Since Last Order
U001885,VVIP 忠誠高價值客,59.0,4.0,3398.81,145.19460393093215,Review Sentiment
U001886,VVIP 忠誠高價值客,21.0,5.0,3355.93,105.6015861754112,Cart Add Intensity
U001889,即將流失的回購客,146.0,3.0,2160.0299999999997,193.47782787861306,Review Sentiment
U001900,一般潛力客,339.0,1.0,2965.98,180.32879349873286,Review Sentiment
U001905,近期新客,,,,175.3223686772879,Purchase Frequency
U001911,一般潛力客,393.0,1.0,1034.76,191.89489176694946,Review Sentiment
U001914,一般潛力客,165.0,2.0,1088.44,182.0230404527721,Review Sentiment
U001918,一般潛力客,110.0,2.0,1135.42,173.97467824082287,Review Sentiment
U001919,VVIP 忠誠高價值客,18.0,4.0,2109.7799999999997,147.2101904077414,Browsing Engagement
U001922,一般潛力客,419.0,1.0,252.09,193.6541841514526,Review Sentiment
U001927,VVIP 忠誠高價值客,126.0,4.0,988.24,150.2231033339184,Review Sentiment
U001933,一般潛力客,446.0,1.0,295.15,192.45775083311204,Purchase Frequency
U001950,一般潛力客,486.0,1.0,660.72,173.67917308282577,Time Since Last Order
U001951,沉睡的高價值客,309.0,3.0,2905.73,216.11662220326713,Review Sentiment
U001953,一般潛力客,,,,183.41574288125344,Review Sentiment
U001963,沉睡的高價值客,495.0,1.0,4748.95,192.05234524116253,Time Since Last Order
U001968,VVIP 忠誠高價值客,19.0,4.0,1584.63,140.15057169902488,Review Sentiment
U001973,VVIP 忠誠高價值客,103.0,4.0,5522.81,120.43801937733113,Browsing Engagement
U001977,一般潛力客,,,,174.69920362943367,Time Since Last Order
U001983,VVIP 忠誠高價值客,152.0,3.0,949.19,145.73518727207403,Review Sentiment
U001990,VVIP 忠誠高價值客,4.0,6.0,5383.79,140.1443675972388,Review Sentiment
U001996,沉睡的高價值客,241.0,2.0,1614.61,174.25687369539372,Time Since Last Order
U001998,沉睡的高價值客,330.0,2.0,3920.83,190.68007586974005,Review Sentiment
U002001,沉睡的高價值客,191.0,1.0,1271.03,314.7880249452835,Browsing Engagement
U002007,VVIP 忠誠高價值客,264.0,4.0,1024.08,231.2119595877447,Review Sentiment
U002010,沉睡的高價值客,458.0,1.0,1385.18,241.29000977637415,Time Since Last Order
U002012,VVIP 忠誠高價值客,33.0,5.0,4866.56,145.69818224486932,Review Sentiment
U002019,一般潛力客,317.0,1.0,60.11,174.21280356185906,Review Sentiment
U002020,即將流失的回購客,74.0,4.0,648.63,171.81563710422907,Review Sentiment
U002027,VVIP 忠誠高價值客,12.0,4.0,4352.3,92.11959733961412,Cart Add Intensity
U002028,VVIP 忠誠高價值客,83.0,4.0,1538.94,128.40853232204478,Review Sentiment
U002034,VVIP 忠誠高價值客,184.0,3.0,1780.22,113.93209013783203,Time Since Last Order
U002041,一般潛力客,473.0,1.0,196.49,196.44574182681487,Time Since Last Order
U002043,一般潛力客,163.0,1.0,126.49,175.3185614939835,Browsing Engagement
U002047,VVIP 忠誠高價值客,351.0,1.0,347.92,155.34312433034796,Purchase Frequency
U002048,沉睡的高價值客,561.0,2.0,2358.2099999999996,225.56996655892993,Time Since Last Order
U002049,一般潛力客,270.0,1.0,326.8,210.492754972422,Review Sentiment
U002052,VVIP 忠誠高價值客,8.0,5.0,4118.39,129.5107801425469,Cart Add Intensity
U002053,VVIP 忠誠高價值客,1.0,6.0,3050.11,135.9086553268845,Time Since Last Order
U002056,一般潛力客,436.0,2.0,433.45,190.42203150319432,Review Sentiment
U002063,一般潛力客,192.0,2.0,685.39,187.54099189190475,Review Sentiment
U002070,一般潛力客,563.0,1.0,36.3,209.30183008033686,Time Since Last Order
U002076,VVIP 忠誠高價值客,38.0,5.0,3046.12,98.50583018626428,Cart Add Intensity
U002079,一般潛力客,512.0,2.0,540.31,173.06266733247008,Time Since Last Order
U002084,一般潛力客,294.0,1.0,298.53,180.26555043034014,Review Sentiment
U002086,一般潛力客,262.0,2.0,717.98,193.63360376557267,Review Sentiment
U002089,VVIP 忠誠高價值客,323.0,2.0,1925.3400000000001,189.94465650097317,Review Sentiment
U002090,VVIP 忠誠高價值客,2.0,4.0,2474.19,103.61717698830799,Time Since Last Order
U002091,近期新客,46.0,1.0,957.95,180.5956584402421,Purchase Frequency
U002092,一般潛力客,317.0,2.0,1510.35,174.726784267325,Review Sentiment
U002095,一般潛力客,267.0,2.0,173.5,173.83099219527884,Time Since Last Order
U002098,一般潛力客,184.0,1.0,682.02,174.4922750552878,Browsing Engagement
U002100,沉睡的高價值客,376.0,1.0,1472.24,179.17480560089226,Review Sentiment
U002102,VVIP 忠誠高價值客,25.0,6.0,3081.09,138.04592262749196,Review Sentiment
U002104,沉睡的高價值客,294.0,3.0,3418.21,186.5629999582356,Review Sentiment
U002115,VVIP 忠誠高價值客,27.0,6.0,4707.849999999999,134.90328589088452,Review Sentiment
U002116,沉睡的高價值客,205.0,2.0,1763.8500000000001,185.293373219365,Review Sentiment
U002118,一般潛力客,255.0,1.0,1522.12,189.60258736074834,Purchase Frequency
U002121,一般潛力客,295.0,1.0,516.91,181.80593966540673,Review Sentiment
U002126,一般潛力客,498.0,1.0,527.09,236.3097933261062,Review Sentiment
U002129,一般潛力客,292.0,2.0,361.40999999999997,178.10992325234997,Review Sentiment
U002130,即將流失的回購客,168.0,3.0,199.1,191.2317515457133,Review Sentiment
U002142,沉睡的高價值客,341.0,3.0,5443.8099999999995,181.67274224477063,Review Sentiment
U002145,近期新客,,,,197.9202190178804,Time Since Last Order
U002153,VVIP 忠誠高價值客,13.0,3.0,1526.65,133.23587918999604,Review Sentiment
U002158,一般潛力客,287.0,2.0,2088.99,197.98847238726623,Review Sentiment
U002167,一般潛力客,213.0,1.0,521.8,258.14070526580053,Browsing Engagement
U002174,一般潛力客,193.0,1.0,837.04,179.74557747888534,Purchase Frequency
U002177,一般潛力客,395.0,1.0,31.47,211.92907722200093,Review Sentiment
U002178,一般潛力客,18.0,2.0,1302.0200000000002,223.85027387433578,Review Sentiment
U002187,VVIP 忠誠高價值客,97.0,4.0,1151.16,156.24522551500945,Review Sentiment
U002195,沉睡的高價值客,234.0,1.0,2828.55,202.4551472102585,Time Since Last Order
U002198,一般潛力客,548.0,1.0,377.99,271.5239173880742,Review Sentiment
U002203,VVIP 忠誠高價值客,8.0,7.0,2687.08,118.24287381399213,Time Since Last Order
U002205,一般潛力客,150.0,1.0,1461.94,176.77581493125905,Purchase Frequency
U002210,VVIP 忠誠高價值客,131.0,3.0,3419.25,123.31197709920271,Cart Add Intensity
U002213,一般潛力客,237.0,1.0,507.58,198.033854639268,Time Since Last Order
U002214,近期新客,,,,203.99721008657477,Purchase Frequency
U002219,一般潛力客,459.0,1.0,244.91,196.44574182681487,Time Since Last Order
U002222,一般潛力客,245.0,2.0,2565.51,219.82877385680467,Review Sentiment
U002227,VVIP 忠誠高價值客,46.0,4.0,1287.5700000000002,100.04341392607245,Cart Add Intensity
U002233,沉睡的高價值客,482.0,1.0,3553.06,215.02042945694672,Review Sentiment
U002236,沉睡的高價值客,373.0,1.0,1708.25,204.86138034204208,Browsing Engagement
U002240,VVIP 忠誠高價值客,1.0,4.0,2344.83,144.1515279735237,Time Since Last Order
U002241,一般潛力客,338.0,1.0,957.21,177.63441636582564,Review Sentiment
U002246,一般潛力客,429.0,1.0,240.84,192.45775083311204,Review Sentiment
U002260,VVIP 忠誠高價值客,31.0,3.0,1668.33,70.55364469017165,Browsing Engagement
U002264,VVIP 忠誠高價值客,37.0,3.0,1380.7299999999998,92.43808317842004,Cart Add Intensity
U002266,一般潛力客,288.0,1.0,151.81,192.65933440914827,Review Sentiment
U002267,VVIP 忠誠高價值客,150.0,5.0,1730.6399999999999,146.1476656611745,Review Sentiment
U002268,沉睡的高價值客,357.0,2.0,1407.6299999999999,220.40872778367216,Review Sentiment
U002279,VVIP 忠誠高價值客,165.0,5.0,1300.73,135.38476801771307,Browsing Engagement
U002286,VVIP 忠誠高價值客,46.0,4.0,3494.77,145.82480890189322,Review Sentiment
U002287,沉睡的高價值客,257.0,3.0,1430.98,179.30056124737825,Review Sentiment
U002295,一般潛力客,117.0,2.0,1947.83,181.17622699177647,Review Sentiment
U002298,一般潛力客,229.0,2.0,242.49,186.21052907084072,Review Sentiment
U002301,一般潛力客,214.0,1.0,2066.26,206.35264964168837,Review Sentiment
U002313,近期新客,,,,180.8383083008605,Purchase Frequency
U002320,一般潛力客,588.0,1.0,102.71,188.54394168747973,Time Since Last Order
U002321,VVIP 忠誠高價值客,27.0,4.0,3213.16,145.83979156800086,Review Sentiment
U002326,一般潛力客,457.0,1.0,961.44,285.6634565222621,Time Since Last Order
U002328,一般潛力客,138.0,1.0,458.59,180.45358453440295,Review Sentiment
U002329,VVIP 忠誠高價值客,13.0,2.0,2816.4900000000002,173.49482947706923,Review Sentiment
U002339,一般潛力客,296.0,2.0,700.8399999999999,187.39462473674553,Time Since Last Order
U002344,VVIP 忠誠高價值客,11.0,3.0,1718.12,109.17188505440893,Time Since Last Order
U002347,一般潛力客,324.0,2.0,579.61,178.37788827758806,Review Sentiment
U002350,一般潛力客,150.0,1.0,89.07,179.33734991435077,Review Sentiment
U002352,一般潛力客,415.0,2.0,4171.29,186.97933200988854,Review Sentiment
U002355,沉睡的高價值客,235.0,1.0,1418.14,193.8004443282729,Time Since Last Order
U002362,VVIP 忠誠高價值客,385.0,3.0,3335.2,191.93433163877904,Time Since Last Order
U002366,近期新客,10.0,1.0,516.98,170.57009116013828,Purchase Frequency
U002374,一般潛力客,508.0,2.0,909.3399999999999,196.3591660232184,Review Sentiment
U002376,VVIP 忠誠高價值客,19.0,5.0,7332.01,119.17889782871711,Cart Add Intensity
U002381,VVIP 忠誠高價值客,53.0,4.0,5153.1,152.39979432554765,Review Sentiment
U002383,VVIP 忠誠高價值客,113.0,3.0,1410.92,138.9150791054652,Review Sentiment
U002390,沉睡的高價值客,385.0,1.0,1781.38,170.55783999510587,Purchase Frequency
