user_id,compound_score,risk_flag,segment,total_views,total_cart_adds,automation_trigger,recency,frequency,monetary,recency_score,monetary_score,frequency_score,actual_profit,predicted_profit_90_days,prob_minmax,prob_sigmoid,primary_driver,primary_barrier
U000143,0.0,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,162.0,1.0,218.7,3.0,1.0,1.0,,55.44116663422476,0.009949796392141663,0.16509728422273368,Purchase Frequency,Review Sentiment
U000144,0.0,0.0,Recent New Customer,9.0,0.0,Keep Current Strategy,,,,,,,203.23,120.04054252697051,0.1453752829283347,0.437481551065501,Time Since Last Order,Review Sentiment
U000145,0.20479999999999998,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,56.0,2.0,1779.46,5.0,4.0,2.0,,151.50506123144817,0.21133718573767027,0.6024303625542733,Review Sentiment,Time Since Last Order
U000146,0.36369999999999997,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,365.0,2.0,3075.3,2.0,5.0,2.0,26.935000000000002,178.95957612354013,0.26889255659836975,0.7305841745795163,Review Sentiment,Browsing Engagement
U000147,0.54555,0.0,General Potential Customer,9.0,1.0,Keep Current Strategy,73.0,1.0,743.74,4.0,3.0,1.0,-6.2225,145.12888419358035,0.1979702318675924,0.5696537131953486,Purchase Frequency,Time Since Last Order
U000149,0.2601333333333333,0.0,General Potential Customer,12.0,1.0,Keep Current Strategy,83.0,2.0,344.46000000000004,4.0,2.0,2.0,,138.0124255330708,0.1830513589962148,0.5323503179966615,Review Sentiment,Time Since Last Order
U000151,0.0,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,285.0,2.0,461.2,2.0,2.0,2.0,,63.99270769143807,0.0278771616693253,0.1916223275437617,Browsing Engagement,Review Sentiment
U000152,0.0,0.0,Recent New Customer,8.0,0.0,Keep Current Strategy,33.0,1.0,4.87,5.0,1.0,1.0,,62.37586746966898,0.02448763397407472,0.18636919393950813,Purchase Frequency,Review Sentiment
U000153,-0.3178,0.0,General Potential Customer,8.0,0.0,Keep Current Strategy,427.0,2.0,1140.65,1.0,4.0,2.0,171.8525,124.19572009122002,0.15408615568068204,0.459263722582815,Browsing Engagement,Review Sentiment
U000154,-0.01015000000000002,1.0,General Potential Customer,6.0,0.0,Keep Current Strategy,135.0,1.0,85.99,4.0,1.0,1.0,280.765,145.14181234125482,0.19799733430727753,0.569720895689576,Browsing Engagement,Review Sentiment
U000155,0.34,0.0,Dormant High-Value Customer,7.0,3.0,Keep Current Strategy,379.0,1.0,4047.79,1.0,5.0,1.0,,184.2831842328614,0.28005291547753064,0.752211018628583,Review Sentiment,Time Since Last Order
U000156,0.0,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,207.0,1.0,41.57,3.0,1.0,1.0,,57.534495159494135,0.014338229408667635,0.17130515370860547,Purchase Frequency,Review Sentiment
U000157,0.10608571428571427,1.0,At-Risk Repeat Customer,5.0,4.0,Keep Current Strategy,127.0,6.0,5666.250000000001,4.0,5.0,5.0,,192.6908251793844,0.2976786099996407,0.7839213613051288,Review Sentiment,Time Since Last Order
U000158,0.0,0.0,Dormant High-Value Customer,5.0,2.0,Keep Current Strategy,180.0,2.0,1680.7,3.0,4.0,2.0,,112.29052490867153,0.12912822338452773,0.39755193809181855,Time Since Last Order,Review Sentiment
U000159,0.11459999999999998,0.0,Dormant High-Value Customer,6.0,1.0,Keep Current Strategy,186.0,7.0,1771.7,3.0,4.0,5.0,,152.4719166262004,0.21336409173227086,0.6073287681852478,Review Sentiment,Purchase Frequency
U000160,0.14126,1.0,At-Risk Repeat Customer,7.0,0.0,Keep Current Strategy,143.0,4.0,2364.5299999999997,3.0,5.0,4.0,,136.97628823138592,0.18087921110376545,0.5268785734249826,Review Sentiment,Purchase Frequency
U000161,0.0,0.0,VVIP Loyal High-Value Customer,7.0,0.0,Keep Current Strategy,329.0,2.0,329.15999999999997,2.0,2.0,2.0,381.26250000000005,81.45652550026139,0.06448813493114153,0.25553596927411104,Time Since Last Order,Review Sentiment
U000162,0.0,0.0,General Potential Customer,9.0,0.0,Keep Current Strategy,155.0,1.0,62.52,3.0,1.0,1.0,,69.75569698775541,0.039958634881271465,0.21126153225890618,Purchase Frequency,Review Sentiment
U000163,0.0,0.0,General Potential Customer,10.0,2.0,Keep Current Strategy,579.0,1.0,816.6,1.0,3.0,1.0,121.82,72.55547829976321,0.04582806846532214,0.22132051105415484,Time Since Last Order,Review Sentiment
U000164,0.21075,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,76.0,1.0,179.19,4.0,1.0,1.0,,180.8656673546695,0.27288846722120064,0.738462793181589,Review Sentiment,Time Since Last Order
U000165,-0.23835,0.0,General Potential Customer,5.0,0.0,Keep Current Strategy,337.0,2.0,189.24,2.0,1.0,2.0,,119.23637289091224,0.1436894297336902,0.43329100908388035,Time Since Last Order,Review Sentiment
U000166,0.0,0.0,General Potential Customer,7.0,3.0,Keep Current Strategy,483.0,2.0,276.16999999999996,1.0,2.0,2.0,8.4175,88.13858423676888,0.07849633613973192,0.28340097092633776,Time Since Last Order,Review Sentiment
U000167,0.0,0.0,Dormant High-Value Customer,5.0,0.0,Keep Current Strategy,457.0,1.0,1324.11,1.0,4.0,1.0,,75.41132185391088,0.05181503037396079,0.23192936571684747,Time Since Last Order,Review Sentiment
U000168,0.22096,0.0,VVIP Loyal High-Value Customer,8.0,0.0,Keep Current Strategy,35.0,6.0,2113.44,5.0,5.0,5.0,,135.70530220388963,0.1782147286877098,0.520157921834834,Review Sentiment,Time Since Last Order
U000169,-0.4767,1.0,General Potential Customer,6.0,4.0,Keep Current Strategy,161.0,2.0,1475.35,3.0,4.0,2.0,,130.7000238172492,0.1677217130603562,0.49364346506306644,Cart Add Intensity,Review Sentiment
U000170,0.5048,0.0,At-Risk Repeat Customer,2.0,0.0,Keep Current Strategy,149.0,3.0,713.6899999999999,3.0,3.0,3.0,,118.04048138865487,0.1411823747304562,0.42707697493214447,Cart Add Intensity,Purchase Frequency
U000171,0.0,0.0,Dormant High-Value Customer,8.0,2.0,Keep Current Strategy,353.0,2.0,1688.8,2.0,4.0,2.0,,82.96437543859183,0.06764917648456154,0.26166402396383115,Time Since Last Order,Review Sentiment
U000172,0.0,0.0,VVIP Loyal High-Value Customer,8.0,1.0,Keep Current Strategy,4.0,2.0,2545.8,5.0,5.0,2.0,142.7525,95.41623902713305,0.09375313896804219,0.3157482973774184,Time Since Last Order,Review Sentiment
U000173,0.0,0.0,Dormant High-Value Customer,5.0,1.0,Keep Current Strategy,590.0,1.0,1352.63,1.0,4.0,1.0,,81.4865711063251,0.06455112223965992,0.2556571527649937,Time Since Last Order,Review Sentiment
U000174,-0.2202,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,68.0,2.0,996.11,4.0,3.0,2.0,,141.89986315444446,0.19120094440595167,0.5527996655776353,Review Sentiment,Time Since Last Order
U000175,0.18184999999999998,0.0,VVIP Loyal High-Value Customer,3.0,1.0,Keep Current Strategy,6.0,4.0,3955.1300000000006,5.0,5.0,4.0,,184.00623775710864,0.2794723276513329,0.7511151489296741,Review Sentiment,Purchase Frequency
U000176,0.1468,0.0,General Potential Customer,4.0,2.0,Keep Current Strategy,242.0,1.0,172.07,2.0,1.0,1.0,,243.6116521658787,0.4044285232019088,0.9143619267706469,Review Sentiment,Browsing Engagement
U000178,0.33653333333333335,0.0,Dormant High-Value Customer,5.0,1.0,Keep Current Strategy,272.0,2.0,1702.03,2.0,4.0,2.0,,182.54941157716908,0.2764182517954834,0.745297357835928,Review Sentiment,Browsing Engagement
U000179,0.4215,0.0,General Potential Customer,8.0,2.0,Keep Current Strategy,244.0,1.0,279.52,2.0,2.0,1.0,,225.69763266920955,0.3668737516173787,0.8795686169633328,Time Since Last Order,Cart Add Intensity
U000180,0.2533666666666667,0.0,At-Risk Repeat Customer,4.0,1.0,Keep Current Strategy,149.0,6.0,3617.44,3.0,5.0,5.0,,146.1476656611745,0.2001059951627683,0.5749398633006035,Review Sentiment,Time Since Last Order
U000181,0.0,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,132.0,1.0,700.35,4.0,3.0,1.0,-1.9800000000000004,62.17395170637205,0.024064339784217292,0.18572102595066378,Purchase Frequency,Review Sentiment
U000182,0.047599999999999976,1.0,General Potential Customer,5.0,0.0,Keep Current Strategy,,,,,,,199.405,167.76360136496163,0.245421426916795,0.6814088475303667,Time Since Last Order,Browsing Engagement
U000183,0.5217666666666666,0.0,VVIP Loyal High-Value Customer,6.0,0.0,Keep Current Strategy,192.0,3.0,3699.53,3.0,5.0,3.0,603.3675,134.1929450996708,0.17504423835672964,0.5121516459693316,Time Since Last Order,Purchase Frequency
U000185,-0.23835,0.0,General Potential Customer,6.0,2.0,Keep Current Strategy,46.0,2.0,2060.9,5.0,4.0,2.0,,164.60885253481555,0.23880784297240285,0.6667181456931883,Browsing Engagement,Time Since Last Order
U000186,-0.4767,0.0,Recent New Customer,6.0,2.0,Keep Current Strategy,13.0,1.0,537.2,5.0,2.0,1.0,,148.19721673817733,0.20440265357390716,0.5855214515059529,Purchase Frequency,Review Sentiment
U000187,0.0,0.0,Dormant High-Value Customer,3.0,2.0,Keep Current Strategy,170.0,1.0,2518.61,3.0,5.0,1.0,,87.7431698376054,0.07766739334190922,0.28170179305937365,Cart Add Intensity,Review Sentiment
U000188,0.14049999999999999,0.0,VVIP Loyal High-Value Customer,5.0,2.0,Keep Current Strategy,83.0,4.0,4194.44,4.0,5.0,4.0,271.2425,146.82683819391886,0.20152980567823883,0.5784544658439884,Review Sentiment,Time Since Last Order
U000189,0.0,0.0,General Potential Customer,2.0,1.0,Keep Current Strategy,180.0,2.0,143.82,3.0,1.0,2.0,,85.04841388818392,0.07201813387920775,0.27028841666270514,Time Since Last Order,Review Sentiment
U000190,0.44639999999999996,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,207.0,2.0,534.27,3.0,2.0,2.0,,133.05011390021164,0.17264841844242493,0.5060972440631007,Cart Add Intensity,Browsing Engagement
U000191,0.0,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,117.0,1.0,117.09,4.0,1.0,1.0,,63.433843530109144,0.026705564422298184,0.1897939031290701,Purchase Frequency,Review Sentiment
U000192,0.48333333333333334,0.0,VVIP Loyal High-Value Customer,4.0,2.0,Keep Current Strategy,99.0,3.0,1023.23,4.0,3.0,3.0,85.6425,139.16702500190445,0.185471849792919,0.538438438478944,Time Since Last Order,Purchase Frequency
U000193,0.4967,0.0,General Potential Customer,6.0,3.0,Keep Current Strategy,234.0,2.0,768.83,3.0,3.0,2.0,,151.29372615991366,0.21089414500408424,0.6013568939064458,Time Since Last Order,Review Sentiment
U000195,0.6696,0.0,General Potential Customer,4.0,1.0,Keep Current Strategy,233.0,1.0,97.57,3.0,1.0,1.0,,177.76170730738278,0.26638135637402116,0.7255569463569325,Time Since Last Order,Browsing Engagement
U000196,0.0,0.0,At-Risk Repeat Customer,3.0,0.0,Keep Current Strategy,176.0,3.0,1045.45,3.0,3.0,3.0,,77.94553787955707,0.05712773554360148,0.241636553623259,Time Since Last Order,Review Sentiment
U000197,0.0,0.0,General Potential Customer,5.0,0.0,Keep Current Strategy,215.0,2.0,1039.92,3.0,3.0,2.0,,63.37092581869424,0.026573664360380334,0.18958889546811297,Purchase Frequency,Review Sentiment
U000198,0.3902,0.0,Recent New Customer,4.0,2.0,Keep Current Strategy,21.0,1.0,432.22,5.0,2.0,1.0,,182.10391543334828,0.27548431812827434,0.7435005150356475,Review Sentiment,Time Since Last Order
U000199,0.4201,0.0,General Potential Customer,11.0,2.0,Keep Current Strategy,439.0,2.0,638.78,1.0,3.0,2.0,,201.43221416885558,0.3160039705862,0.8136597641401669,Review Sentiment,Purchase Frequency
U000200,0.0,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,405.0,1.0,71.29,1.0,1.0,1.0,,86.8057887007246,0.0757022768871822,0.27769851548394,Time Since Last Order,Review Sentiment
U000201,0.5719,0.0,At-Risk Repeat Customer,5.0,0.0,Keep Current Strategy,116.0,3.0,3444.54,4.0,5.0,3.0,,129.8681917410885,0.16597786860251643,0.48923644866781624,Time Since Last Order,Purchase Frequency
U000202,0.5048,0.0,General Potential Customer,9.0,0.0,Keep Current Strategy,50.0,4.0,1182.77,5.0,4.0,4.0,,105.31906993747975,0.11451333479943807,0.36274767431940413,Browsing Engagement,Time Since Last Order
U000203,-0.2202,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,194.0,4.0,448.46,3.0,2.0,4.0,76.1,145.5886554369328,0.19893409171090945,0.5720413691753943,Time Since Last Order,Purchase Frequency
U000204,0.17,0.0,VVIP Loyal High-Value Customer,4.0,2.0,Keep Current Strategy,99.0,3.0,989.03,4.0,3.0,3.0,109.21000000000001,155.00666203164445,0.21867790668843348,0.6200662961301506,Review Sentiment,Purchase Frequency
U000205,0.4201,0.0,General Potential Customer,6.0,1.0,Keep Current Strategy,458.0,1.0,1092.48,1.0,3.0,1.0,,264.0565785203632,0.44728906264968415,0.942756410896293,Time Since Last Order,Browsing Engagement
U000206,0.13322499999999998,1.0,Dormant High-Value Customer,4.0,0.0,Keep Current Strategy,318.0,4.0,7260.030000000001,2.0,5.0,4.0,,175.1360638778777,0.260876983707919,0.7143359389083924,Review Sentiment,Cart Add Intensity
U000207,-0.06835,0.0,General Potential Customer,9.0,0.0,Keep Current Strategy,539.0,1.0,2178.11,1.0,5.0,1.0,-6.5600000000000005,149.12317712925503,0.20634382769117945,0.5902769281157568,Time Since Last Order,Review Sentiment
U000208,-0.06835,0.0,General Potential Customer,7.0,0.0,Keep Current Strategy,134.0,2.0,1223.85,4.0,4.0,2.0,,150.02933854260297,0.20824349542925044,0.5949144408137035,Review Sentiment,Time Since Last Order
U000209,0.2202,0.0,General Potential Customer,6.0,0.0,Keep Current Strategy,264.0,2.0,1057.81,2.0,3.0,2.0,394.9475,189.40019974527732,0.29078017569955994,0.771871838979888,Review Sentiment,Cart Add Intensity
U000210,0.6696,0.0,Dormant High-Value Customer,6.0,2.0,Keep Current Strategy,398.0,2.0,2548.26,1.0,5.0,2.0,,135.70829759303552,0.1782210081916035,0.5201737702325553,Time Since Last Order,Review Sentiment
U000211,0.0,0.0,General Potential Customer,3.0,0.0,Keep Current Strategy,272.0,1.0,115.81,2.0,1.0,1.0,,62.94805054208276,0.025687152853298284,0.18821542283605305,Purchase Frequency,Review Sentiment
U000212,-0.2202,1.0,At-Risk Repeat Customer,6.0,0.0,Keep Current Strategy,168.0,3.0,852.3100000000001,3.0,3.0,3.0,,154.5816780107694,0.21778697443093506,0.6179416591181114,Browsing Engagement,Purchase Frequency
U000213,0.0,0.0,General Potential Customer,9.0,0.0,Keep Current Strategy,143.0,2.0,958.26,3.0,3.0,2.0,,53.092230159626055,0.005025509423126837,0.1583477248477331,Browsing Engagement,Review Sentiment
U000214,0.0,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,191.0,2.0,46.25,3.0,1.0,2.0,,64.67205169959628,0.02930133166414106,0.19386298107583272,Purchase Frequency,Review Sentiment
U000215,0.45594999999999997,0.0,General Potential Customer,7.0,1.0,Keep Current Strategy,143.0,1.0,70.68,3.0,1.0,1.0,412.305,181.27993934163638,0.2737569428777836,0.740155319691288,Purchase Frequency,Time Since Last Order
U000216,0.12163333333333332,1.0,General Potential Customer,6.0,0.0,Keep Current Strategy,446.0,2.0,1148.43,1.0,4.0,2.0,22.29,219.19033488303376,0.35323191751991156,0.8641750445159679,Review Sentiment,Cart Add Intensity
U000217,0.1088,1.0,VVIP Loyal High-Value Customer,4.0,1.0,Trigger: VIP Concierge Outreach,17.0,6.0,5164.23,5.0,5.0,5.0,,138.30214905169248,0.18365873248749223,0.5338789867488897,Review Sentiment,Purchase Frequency
U000218,0.2202,0.0,VVIP Loyal High-Value Customer,6.0,2.0,Keep Current Strategy,327.0,3.0,1591.54,2.0,4.0,3.0,199.35750000000002,171.45248239053518,0.25315476026187034,0.6981389889356611,Review Sentiment,Purchase Frequency
U000219,0.09171666666666667,1.0,General Potential Customer,4.0,0.0,Keep Current Strategy,7.0,5.0,754.68,5.0,3.0,4.0,,133.6023081989363,0.1738060330560933,0.5090229488747339,Review Sentiment,Purchase Frequency
U000220,0.080275,1.0,At-Risk Repeat Customer,6.0,0.0,Keep Current Strategy,141.0,3.0,1541.78,3.0,4.0,3.0,,134.25622738484094,0.1751769027074274,0.5124868101084787,Review Sentiment,Purchase Frequency
U000221,0.0,0.0,General Potential Customer,6.0,2.0,Keep Current Strategy,277.0,1.0,193.38,2.0,1.0,1.0,,74.83449974224982,0.05060578625918438,0.22975830834909847,Cart Add Intensity,Review Sentiment
U000222,0.0,0.0,General Potential Customer,4.0,0.0,Keep Current Strategy,67.0,2.0,410.44,4.0,2.0,2.0,-13.7575,65.87239930525236,0.031817728398041756,0.19787056443932177,Purchase Frequency,Review Sentiment
U000224,0.4215,0.0,Dormant High-Value Customer,4.0,2.0,Keep Current Strategy,494.0,1.0,1294.54,1.0,4.0,1.0,,196.44574182681487,0.3055503797629493,0.7970994995126501,Time Since Last Order,Browsing Engagement
U000225,0.0,0.0,General Potential Customer,6.0,3.0,Keep Current Strategy,488.0,1.0,199.04,1.0,1.0,1.0,,72.2376358502161,0.04516174672804657,0.22016153333446992,Time Since Last Order,Review Sentiment
U000227,0.0,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,586.0,1.0,71.07,1.0,1.0,1.0,64.555,72.29246196578666,0.04527668364923851,0.22036113948177358,Time Since Last Order,Review Sentiment
U000228,0.50615,0.0,General Potential Customer,11.0,1.0,Keep Current Strategy,117.0,2.0,2491.59,4.0,5.0,2.0,,131.19948465451722,0.16876877777201996,0.4962901091574769,Browsing Engagement,Time Since Last Order
U000231,0.13326666666666664,1.0,Dormant High-Value Customer,8.0,1.0,Keep Current Strategy,303.0,3.0,3833.79,2.0,5.0,3.0,,157.79128089026466,0.22451555385661373,0.633870726122195,Review Sentiment,Purchase Frequency
U000232,0.39386666666666664,0.0,General Potential Customer,2.0,1.0,Keep Current Strategy,171.0,2.0,190.24,3.0,1.0,2.0,0.9299999999999997,157.33605580802404,0.22356122454005392,0.6316282982541368,Review Sentiment,Time Since Last Order
U000233,0.23446666666666663,1.0,General Potential Customer,5.0,0.0,Keep Current Strategy,412.0,1.0,2731.48,1.0,5.0,1.0,-0.8999999999999986,188.71528873435992,0.28934433509575164,0.7693051846865938,Review Sentiment,Browsing Engagement
U000234,-0.1468,1.0,VVIP Loyal High-Value Customer,7.0,1.0,Trigger: VIP Concierge Outreach,24.0,3.0,1720.46,5.0,4.0,3.0,1338.355,131.5511430094339,0.16950599083562876,0.49815368107686153,Review Sentiment,Time Since Last Order
U000235,0.4404,0.0,General Potential Customer,8.0,0.0,Keep Current Strategy,122.0,2.0,132.83,4.0,1.0,2.0,,168.09382584239376,0.2461137062136826,0.6829265859631172,Time Since Last Order,Purchase Frequency
U000238,0.4201,0.0,General Potential Customer,10.0,0.0,Keep Current Strategy,522.0,1.0,26.49,1.0,1.0,1.0,,209.56649450648897,0.33305659465759596,0.8384039368815053,Review Sentiment,Purchase Frequency
U000239,0.0,0.0,General Potential Customer,5.0,1.0,Keep Current Strategy,225.0,1.0,441.04,3.0,2.0,1.0,,60.2495788895816,0.02003010382776535,0.17963083788573897,Purchase Frequency,Review Sentiment
U000242,0.43095,0.0,Dormant High-Value Customer,6.0,1.0,Keep Current Strategy,312.0,2.0,1820.0700000000002,2.0,4.0,2.0,,151.48674975355948,0.21129879773828172,0.6023373889128666,Time Since Last Order,Purchase Frequency
U000244,0.34,0.0,General Potential Customer,5.0,0.0,Keep Current Strategy,574.0,1.0,414.5,1.0,2.0,1.0,,254.58575818334657,0.4274345294701867,0.9309084097803054,Time Since Last Order,Browsing Engagement
U000245,0.36369999999999997,0.0,Recent New Customer,8.0,0.0,Keep Current Strategy,42.0,1.0,3613.4,5.0,5.0,1.0,,166.6060794186249,0.24299480946743698,0.676058457578383,Review Sentiment,Time Since Last Order
U000248,0.0,0.0,General Potential Customer,5.0,2.0,Keep Current Strategy,237.0,1.0,120.22,3.0,1.0,1.0,,75.12349856437697,0.051211640503967426,0.2308442629750774,Time Since Last Order,Review Sentiment
U000250,0.5168,0.0,At-Risk Repeat Customer,3.0,2.0,Keep Current Strategy,155.0,3.0,487.05,3.0,2.0,3.0,,115.62745790743983,0.13612373640073974,0.4146102663579715,Cart Add Intensity,Purchase Frequency
U000251,0.34,0.0,General Potential Customer,4.0,3.0,Keep Current Strategy,418.0,1.0,451.74,1.0,2.0,1.0,,173.34679282642196,0.2571259737431969,0.706533579497766,Review Sentiment,Browsing Engagement
U000253,-0.23835,0.0,General Potential Customer,8.0,1.0,Keep Current Strategy,136.0,2.0,754.21,4.0,3.0,2.0,154.6125,133.814892750895,0.17425169318796338,0.5101491371037213,Browsing Engagement,Time Since Last Order
